read,pool,length,PC1,PC2,cluster
0cfc238a-7895-4df1-81d1-0fb48ea1e19b,260526-MBTA_Da-NAS-P1,3618,-0.005917798928924179,0.00371538926199137,4
0cfc6334-6519-4ec0-a04b-788a9b0e780c,260526-MBTA_Da-NAS-P1,2229,-0.012153644207357529,-0.0008660999321655287,3
0cfcbde9-631f-4bb6-bb6e-883228aa8328,260526-MBTA_Da-NAS-P1,3708,-0.001532378746001714,-0.004994853146933393,1
0cfd7bcd-d8fe-4cf5-84cb-b633bd45d80d,260526-MBTA_Da-NAS-P1,2588,0.0001493093557897833,-0.006366214925797236,1
0cfdd5e5-0af6-4fe6-ac03-6bef48f5b0da,260526-MBTA_Da-NAS-P1,5410,0.0018846375484050043,-0.0033841155056833507,1
0cfeea18-12dd-4b93-8034-763d812947c3,260526-MBTA_Da-NAS-P1,2218,0.002578865455465193,-0.007700274419409006,1
0cff42f7-819d-4a90-8606-8649c68337f6,260526-MBTA_Da-NAS-P1,2701,0.008799042337838207,-0.007378669651737238,2
0d00a9c3-7496-42a1-afb9-3bf03d4aec42,260526-MBTA_Da-NAS-P1,3499,0.003796156778135598,-0.005945319005934908,1
0d018e1b-a8e3-4351-bf0b-d9e40ba69e44,260526-MBTA_Da-NAS-P1,2267,-0.012208635168882667,0.004063794586355741,3
0d028889-6a46-4374-a540-2c0893a84d33,260526-MBTA_Da-NAS-P1,2988,0.0017744845702811346,-0.007165937702155371,1
0d02c2ae-61fa-43c6-beef-c8ad67394cfb,260526-MBTA_Da-NAS-P1,2602,0.009387759617541422,-0.008498693007151142,2
0d06263d-923d-424e-8715-1a364d705571,260526-MBTA_Da-NAS-P1,1945,-0.01448209620291178,0.0022800732328843104,3
0d064e16-42cb-4e4d-b27b-edcd440f3033,260526-MBTA_Da-NAS-P1,4090,0.007220076307006789,-0.005392723702008436,2
0d0678a9-0647-4b3d-8212-dd77e1ee9e81,260526-MBTA_Da-NAS-P1,3464,0.0017881346895261196,0.01399280171116931,0
0d06d422-8c26-41c9-a35a-aaa114a7555e,260526-MBTA_Da-NAS-P1,3993,0.009583814180342261,-0.003032313961549835,2
0d0738fd-c0e7-4c9d-9d9c-b3c1aa66134c,260526-MBTA_Da-NAS-P1,1939,-0.005465349461880129,-0.006907898095425346,1
0d081be2-e5a1-4cba-9c68-78b92bf1204e,260526-MBTA_Da-NAS-P1,1477,-0.012787077611192814,0.0031140429047281006,3
0d090933-f654-4e10-aa1a-634ce1d3e1bb,260526-MBTA_Da-NAS-P1,2711,-0.006855916527525264,-0.004854821103603871,1
0d09a954-7ea3-4b0d-8efa-0dd32908bcff,260526-MBTA_Da-NAS-P1,6007,0.0005758183449267274,-0.0021133010368802837,1
0d0abb1e-98a8-4ff2-93e1-54e8da9af98d,260526-MBTA_Da-NAS-P1,3686,-0.0009097008940648871,-0.004232813961491878,1
0d0c211e-3e09-424a-bddd-edcbadee440c,260526-MBTA_Da-NAS-P1,5824,-0.0018913840649350654,-0.0022344758095817767,1
0d0cc759-6e8d-417e-96ba-b1de769bcb78,260526-MBTA_Da-NAS-P1,1296,0.011916083936341847,-0.007540328922417249,2
0d0ce580-9a94-4fd4-ac1f-27c55ab0a981,260526-MBTA_Da-NAS-P1,2008,-0.01267490020478324,0.001120414195334098,3
0d0e9e6d-1e05-405d-af73-7244bb02006c,260526-MBTA_Da-NAS-P1,5323,0.008085768595293532,0.014029933181970374,0
0d0f2d0b-88cc-4611-8082-425c53f64f7b,260526-MBTA_Da-NAS-P1,3127,0.00014746974983287624,-0.006488580728266143,1
0d0f3176-eae9-4047-957f-6ee144844da7,260526-MBTA_Da-NAS-P1,2697,-0.00975278527867996,-0.0031613854739635052,3
0d10bc29-9e18-4651-af7a-0d5449afbac0,260526-MBTA_Da-NAS-P1,2613,0.004171723455963155,-0.007907611765845661,1
0d1392b0-70b3-4aba-a805-6678f1be4f6d,260526-MBTA_Da-NAS-P1,5358,0.0030193104698951582,-0.0035678628499942367,2
0d13a31d-227e-47d7-ba16-c82aa7ca04e9,260526-MBTA_Da-NAS-P1,1908,0.012832175455979642,-0.0021452082881235177,2
0d142a85-6332-4fbb-bf47-22b2d1af0479,260526-MBTA_Da-NAS-P1,3693,-0.0012907094199916883,-0.004430312135634603,1
0d15f6ae-48f1-4ccc-ab4e-7a6d6faf6fcd,260526-MBTA_Da-NAS-P1,897,-0.015744998150993873,0.0023351074947342825,3
0d186ff6-1a3e-4bd9-94bd-5ce60d8f5b8a,260526-MBTA_Da-NAS-P1,2634,-0.0020787802378109234,-0.0064888745878619175,1
0d19187a-86ee-48b1-87af-4d5533e08c24,260526-MBTA_Da-NAS-P1,3384,0.010878804160854932,-0.004858675158215982,2
0d19a54d-de4e-46bb-a99c-f03ea233e7ff,260526-MBTA_Da-NAS-P1,2797,-0.00550226130325458,-0.0037719614181889387,1
0d19d884-b292-4c96-a6fa-830cd0404ab9,260526-MBTA_Da-NAS-P1,4225,-0.00316674148168569,-0.004146041496373204,1
0d1a667c-13c5-4bf9-813c-4aed34782065,260526-MBTA_Da-NAS-P1,3148,0.011954581837628936,-0.004955616424634043,2
0d1bf04a-2495-48d9-9408-e6a8d9c0f64a,260526-MBTA_Da-NAS-P1,2830,0.002613815328143229,-0.007676120377983601,1
0d1d2b4b-3938-4925-bc67-fe578153019d,260526-MBTA_Da-NAS-P1,1623,0.011902023856447822,-0.009298165209075018,2
0d1d488b-74d4-4837-b322-cf336920793e,260526-MBTA_Da-NAS-P1,3106,0.008620017497661723,-0.006945550401450413,2
0d1d86a2-48a1-498c-aca1-e4e3955658a2,260526-MBTA_Da-NAS-P1,3991,0.009993496849352837,-0.003277543138803942,2
0d1dbf43-794d-41f2-b510-00b216c1f79e,260526-MBTA_Da-NAS-P1,3285,-0.003269086367590041,0.003441009366372581,4
0d1df6fc-0fc2-4ea3-b70a-4416b34b9374,260526-MBTA_Da-NAS-P1,4983,-0.0003805659266501596,-0.0015578169416010624,1
0d216883-ade2-4993-a9b2-1287499b55f5,260526-MBTA_Da-NAS-P1,4932,-0.005963580207544088,0.0033552429516670846,4
0d232109-38fd-4ad4-b33a-7145bd8cb1ab,260526-MBTA_Da-NAS-P1,4071,0.008729567886730823,-0.004155270563044652,2
0d247f14-df83-4a67-bd60-88e9e76c0540,260526-MBTA_Da-NAS-P1,2332,0.0010907478295482925,0.0037553889031925664,4
0d251fd9-c295-442c-b502-cb8ce158f145,260526-MBTA_Da-NAS-P1,1272,0.012217548940141041,0.00013247709839397546,2
0d26b1ec-5056-458c-8d4e-b74624342dd4,260526-MBTA_Da-NAS-P1,3067,-0.0028736492115109032,0.0031826152809941765,4
0d27f384-5f92-4af6-8f60-19fcbf9ce762,260526-MBTA_Da-NAS-P1,2953,0.0007700054578124978,0.014652094308649378,0
0d286f7d-ddf5-470b-a1f8-b5b8c6774ab8,260526-MBTA_Da-NAS-P1,4628,-0.003341283281389638,-0.002636579678600296,1
0d293aea-16f0-4116-ac86-312e4921fad0,260526-MBTA_Da-NAS-P1,4344,0.005866481479305711,-0.005532027793606013,2
0d29fad1-22dd-4aec-ad2a-6546b5f40baf,260526-MBTA_Da-NAS-P1,1546,0.004026334974844567,-0.00727394828608083,1
0d2b2833-4866-420d-ae07-8ad3eb043826,260526-MBTA_Da-NAS-P1,3162,0.0089162649836992,-0.004618509098686156,2
0d2b3fbb-508b-44d4-93c7-da7cf6819fc7,260526-MBTA_Da-NAS-P1,2870,0.00990685111542562,-8.37041344028391e-06,2
0d2b442f-3cb0-48bb-b7e6-0ba5c164f9d0,260526-MBTA_Da-NAS-P1,3519,-0.010577973547279882,-0.0011301866099332415,3
0d2c4296-70a0-4599-9723-9c357a0370c1,260526-MBTA_Da-NAS-P1,5656,-0.002730814330135356,-0.0013677625256042227,1
0d2c709f-eecd-4600-840c-3176da20914f,260526-MBTA_Da-NAS-P1,4842,0.006926456221994771,-0.002924670623376429,2
0d2c7943-5d28-4513-96eb-058313c697b3,260526-MBTA_Da-NAS-P1,3676,-0.004971610006923689,0.003062833836781528,4
0d2c8c29-7d61-435f-b060-09c340accd86,260526-MBTA_Da-NAS-P1,3341,0.012661796827574819,0.011536029690646123,0
0d2d55ee-4b6d-4def-878e-ade74cf4f480,260526-MBTA_Da-NAS-P1,2992,0.0021852480165370017,-0.007346728474906968,1
0d2d70be-c8cf-4d30-a5f4-495e7388c278,260526-MBTA_Da-NAS-P1,2583,-0.00736720686322565,0.0034053856412857115,4
0d2ddd07-5d9a-4719-9000-4a92203c8d89,260526-MBTA_Da-NAS-P1,2972,0.02373107716878959,0.011980929613429753,0
0d2e921b-5878-404d-b05e-a1d38744d5e0,260526-MBTA_Da-NAS-P1,1651,-0.007243727615088432,0.005761370119978477,4
0d307c09-e7b1-43b3-8940-1fd2a722e315,260526-MBTA_Da-NAS-P1,1974,-0.014012520348696537,0.0031133063758317253,3
0d31480b-136e-4087-b2f6-f907dfe4927f,260526-MBTA_Da-NAS-P1,2864,0.0016518110984668627,0.015547955345375331,0
0d332541-67fd-443b-ac59-8e3ed97b06a2,260526-MBTA_Da-NAS-P1,3194,0.008964566030947007,-0.006423359768334566,2
0d3361c7-fb17-413b-af23-85641dbd06e3,260526-MBTA_Da-NAS-P1,3564,-0.0038033765396878233,0.0035986651517821147,4
0d33a2df-3e43-4c00-a64a-4d1048f58b23,260526-MBTA_Da-NAS-P1,2457,0.010472109897786437,0.012546749470168903,0
0d344c9b-b72f-4c16-8971-192f2d096dde,260526-MBTA_Da-NAS-P1,4364,0.001039701877700392,-0.0042960806193126,1
0d34759b-e4ed-4c30-a3ae-1821387c1fef,260526-MBTA_Da-NAS-P1,2723,-0.0013769269917041993,-0.006614739582165727,1
0d39237d-24db-4100-bc6a-10f1c762cb3b,260526-MBTA_Da-NAS-P1,3814,0.005286573111659977,-0.0052476116360953545,2
0d392728-8750-46d0-88e8-7a01dd9619e5,260526-MBTA_Da-NAS-P1,2676,-0.011949322347858057,0.0013255074521707146,3
0d3a42cc-1c8f-4eed-87dc-727a64a3df05,260526-MBTA_Da-NAS-P1,2083,-0.01531384933714092,0.0029455063241833153,3
0d3a504d-e40d-4ae8-85cf-365ec1fc2f18,260526-MBTA_Da-NAS-P1,2708,-0.006755517505868182,0.0028626650579070493,4
0d3ba7bc-3823-4adb-8ead-204d8f2c01a6,260526-MBTA_Da-NAS-P1,4106,0.008792262239315585,-0.0033990563237361157,2
0d3c0186-5c93-478f-af42-66661fc576e3,260526-MBTA_Da-NAS-P1,2148,-0.0022392046665133595,0.0028487894000768016,4
0d3d7787-1d44-40cc-8410-c8101096feba,260526-MBTA_Da-NAS-P1,2833,0.002555953458180699,-0.007770729143873447,1
0d3dea69-3ecc-4224-9e96-b15f30fa8b34,260526-MBTA_Da-NAS-P1,2989,0.0018652195364706305,0.013920578756920397,0
0d3ea901-249b-4530-a505-2260fe2b832b,260526-MBTA_Da-NAS-P1,3846,-0.011103792684007067,-0.0003235671749649816,3
0d3fdb2e-3383-4144-8a54-bdbaeabb7149,260526-MBTA_Da-NAS-P1,3687,0.0019416091924119817,0.01417424349434834,0
0d3ffa2d-f335-4cfd-bc31-579eb99d8b13,260526-MBTA_Da-NAS-P1,2242,-0.0027105708964661737,-0.007609486056804416,1
0d3ffac3-108b-419a-a85d-4cf353e0d525,260526-MBTA_Da-NAS-P1,4663,-0.003127784751883086,-0.0024866949568002968,1
0d4087e9-7a36-4577-923b-43defd277618,260526-MBTA_Da-NAS-P1,1826,-0.014626552833545166,0.0016578954613895457,3
0d40b6d8-d4dc-4247-b162-7fb37c3e9c32,260526-MBTA_Da-NAS-P1,3908,0.002381071636690665,-0.005632955390414432,1
0d42197d-ccfe-4ed5-ab38-8e2cc544c00c,260526-MBTA_Da-NAS-P1,4112,0.008819658988837187,-0.003876015023647711,2
0d421d73-cdf6-459b-aea2-58290ce2ac64,260526-MBTA_Da-NAS-P1,2485,-0.0037746785005209837,-0.005926036507605556,1
0d431f83-70a3-4fb2-8b6e-ade3cc36f92b,260526-MBTA_Da-NAS-P1,3956,-0.005842723783193822,0.0032518844214041776,4
0d43819b-0325-4efb-9042-6cebf12af43d,260526-MBTA_Da-NAS-P1,2780,-0.005646851237117268,-0.004229162736444254,1
0d44a71a-a6d6-4a85-8b80-0632a42261f2,260526-MBTA_Da-NAS-P1,4133,0.008927810893248265,-0.0035084995807255054,2
0d454853-02c5-4903-b181-c31702c21515,260526-MBTA_Da-NAS-P1,2286,-0.014917389742276367,0.0028707297251226653,3
0d45fb9c-fd22-454e-988a-6c6aa2a71291,260526-MBTA_Da-NAS-P1,2839,0.001705608142814661,0.015529611322043557,0
0d47e5de-ec16-4908-b6a8-074ea3229f20,260526-MBTA_Da-NAS-P1,3226,-0.0047831294472677885,0.003448463032527744,4
0d480900-bd8e-4825-8a41-bb1a3808253d,260526-MBTA_Da-NAS-P1,3745,0.0004294504904453142,-0.005679755267686793,1
0d48690a-f27e-4b75-9313-8fda772f51db,260526-MBTA_Da-NAS-P1,2642,0.009664929403394343,-0.007235839053064942,2
0d489ca4-16df-4eb4-86aa-f3c963a1c1af,260526-MBTA_Da-NAS-P1,3357,0.012889120908841813,0.011775081054414974,0
0d492320-d424-4cec-8e36-2d3198127f6c,260526-MBTA_Da-NAS-P1,3397,-0.0016368177468422083,-0.005645825927571476,1
0d492f7d-27e4-4449-ad4a-88e9885add21,260526-MBTA_Da-NAS-P1,2984,-0.01295181277204,0.00101187429651257,3
0d4953ea-d374-48dc-8475-c7d8856a266f,260526-MBTA_Da-NAS-P1,3822,0.0018357810462726566,-0.005802735176369103,1
0d49cc0c-128c-489c-9fd6-b229ecb95386,260526-MBTA_Da-NAS-P1,2769,0.01315727964250374,0.008367405593162314,0
0d4bb63a-9679-449d-a3e8-ca952c0534cf,260526-MBTA_Da-NAS-P1,2918,-0.005781131587418385,0.003496992644709212,4
0d4c25b7-d418-49b6-91b1-de5426d86fa3,260526-MBTA_Da-NAS-P1,2053,-0.013329696427010597,0.0026729892686768184,3
0d4c9e92-d7ff-40a8-9180-57116989bd49,260526-MBTA_Da-NAS-P1,2189,0.012463569274828166,-0.003585520735699028,2
0d4cc11a-1d19-43fd-99d7-b9e92924bdb1,260526-MBTA_Da-NAS-P1,4241,-0.004258455904674013,0.004105058603340884,4
0d4d00d7-42a3-43eb-b158-280d7a36b628,260526-MBTA_Da-NAS-P1,4432,-0.0007919816252784572,-0.0033479079045845715,1
0d4d90cb-cd72-4cf3-a6c2-519679ea555f,260526-MBTA_Da-NAS-P1,4118,0.004845186232993114,-0.005543862026796185,2
0d4f350b-c38b-4f25-b9f9-a57820664163,260526-MBTA_Da-NAS-P1,4108,0.0065111665337028325,-0.005040540156446251,2
0d500402-4dee-497c-83f3-7d5f5cf0b61e,260526-MBTA_Da-NAS-P1,3441,-0.001100239406863308,-0.005810912109660725,1
0d50643f-5503-4851-a7ed-4fcc4296d166,260526-MBTA_Da-NAS-P1,4372,0.0003968346684949005,-0.004931112898302375,1
0d51c694-5828-4ec1-8f04-f1e8e8bba8bb,260526-MBTA_Da-NAS-P1,3201,-0.0022220415003720096,-0.0043340350407865165,1
0d524316-b9cd-40b1-b0e8-c867149fa819,260526-MBTA_Da-NAS-P1,3047,-0.00463396209237741,-0.004474337483034907,1
0d5281d4-da52-4abe-973f-a25eef8fa0bf,260526-MBTA_Da-NAS-P1,4094,0.003269645200743602,0.014761750713676854,0
0d53dcad-5745-493b-a39e-a32843da44bc,260526-MBTA_Da-NAS-P1,3107,-0.009440006144988924,-0.001560430725991452,3
0d55e98d-97d2-4632-895b-4f3ee13bc1a3,260526-MBTA_Da-NAS-P1,2539,0.003418274206261668,0.01338812633444964,0
0d577cfd-3c35-48f3-afd6-27bcafbc473e,260526-MBTA_Da-NAS-P1,1930,-0.007307839802184724,-0.005816297191718623,1
0d57f2e9-4d1c-402e-a749-5a609f6c9c79,260526-MBTA_Da-NAS-P1,2317,-0.008065836307856194,-0.0039745890323879905,1
0d5837ec-4efd-4ee8-baa6-3aa1063a8047,260526-MBTA_Da-NAS-P1,3080,-0.002039346531340562,-0.006291919497468119,1
0d5b2077-219d-4fdf-a59e-0ccc89c4634b,260526-MBTA_Da-NAS-P1,4432,0.005280594196522402,-0.0047460539063408115,2
0d5b9457-6376-4940-95bb-0173c33e8c2c,260526-MBTA_Da-NAS-P1,2745,0.008772901710965345,-0.007554968185004429,2
0d5c152a-2b10-4718-8dfd-5dc8272a9441,260526-MBTA_Da-NAS-P1,2511,0.001969805762380575,0.009249835544320678,0
0d5c2446-3bc6-4faa-8eac-8ba99e1f0d20,260526-MBTA_Da-NAS-P1,2889,-0.005535303983221259,-0.004100951894844612,1
0d5cf54f-47bf-4b56-ae77-d5777ee64399,260526-MBTA_Da-NAS-P1,3374,0.010040908099667019,-0.004385693031001994,2
0d5d3a3f-01e4-4bac-a61d-1704a14e0118,260526-MBTA_Da-NAS-P1,3357,0.012302822616502515,0.011337181388289973,0
0d5d87b6-633b-455b-918d-35e0d3d8d725,260526-MBTA_Da-NAS-P1,4615,0.00121040619751732,-0.0043374764003756144,1
0d5e05b7-6b71-44f2-8221-665c99b5b790,260526-MBTA_Da-NAS-P1,2787,-0.005436853541914853,-0.003456991849386778,1
0d5ec417-1c99-462f-8362-44d8ef51bc82,260526-MBTA_Da-NAS-P1,2765,0.010298101998247008,-0.00055810803825985,2
0d5ed292-2ec8-4617-a005-3ba73294babf,260526-MBTA_Da-NAS-P1,3725,0.001359938031607365,-0.005478038459569616,1
0d5f31d2-6af4-472f-9ed2-5181e84b87b9,260526-MBTA_Da-NAS-P1,2709,-0.0077925769514418704,0.004086121016775855,4
0d6085f9-9662-4460-9ad7-916d92279679,260526-MBTA_Da-NAS-P1,2453,-0.00983304732985921,-0.0029798708844686246,3
0d60b6e2-f7b3-479d-ad9e-740f0bc74f0a,260526-MBTA_Da-NAS-P1,2086,0.013427325040371483,-0.003932428784497521,2
0d6105dd-6073-446a-8a8b-65307f6ee05c,260526-MBTA_Da-NAS-P1,3415,0.0022484729773793585,0.013232261140566864,0
0d62c2a2-1b16-4fd5-9ebc-2c04497c5dff,260526-MBTA_Da-NAS-P1,3748,0.00010214031629087773,-0.005927922418037475,1
0d62dcad-484c-4ed3-bbee-dfa861f85333,260526-MBTA_Da-NAS-P1,3652,0.0012007117471301417,0.014180001796149188,0
0d645526-dbac-43bd-9d5e-f083eac881f0,260526-MBTA_Da-NAS-P1,3635,-0.00541099225174471,0.004183166763283242,4
0d655a2f-4361-4428-979b-9acb89c411a2,260526-MBTA_Da-NAS-P1,1930,-0.013037229557142774,-0.0010098282618483246,3
0d66cdc6-3a18-4677-8d96-0e3533a7d041,260526-MBTA_Da-NAS-P1,2741,-0.012222270508286713,0.0028720241304143026,3
0d675329-36d8-4786-b17b-c06ce5a4681b,260526-MBTA_Da-NAS-P1,3283,0.011365842830830844,-0.004794440249891578,2
0d680ca7-288d-4d7d-a0fb-c2fdde01fe3d,260526-MBTA_Da-NAS-P1,1797,-0.015430811611427661,0.0013197578938878402,3
0d68d8f4-2416-429a-84b5-280f20514fca,260526-MBTA_Da-NAS-P1,4112,0.00632141146073573,-0.004836973261021206,2
0d69b9cd-6215-4eb7-ab5d-e6f187a75c3d,260526-MBTA_Da-NAS-P1,2443,0.014657042685061584,0.012691394660876152,0
0d69e4e4-0b57-4890-a4f9-3a248ba83a91,260526-MBTA_Da-NAS-P1,2642,0.010064818897684144,-0.007871439163574804,2
0d6a952f-b725-4ac5-b0c4-8a33e8c0fc53,260526-MBTA_Da-NAS-P1,3844,-0.011291241232119064,-0.0003031133613971555,3
0d6ae1e7-a783-4d7f-ad51-81f9d2895070,260526-MBTA_Da-NAS-P1,2616,-0.003656633988400691,-0.006047049493011028,1
0d6b49f4-057c-45aa-9fd0-011fd8abe5d7,260526-MBTA_Da-NAS-P1,2617,-0.0031374057632623377,-0.006416891873027386,1
0d6dd9e6-4630-41d0-bd10-e50932ee5743,260526-MBTA_Da-NAS-P1,3382,0.009678602835273957,-0.005267939452775908,2
0d6e1c4f-b4f2-4592-b576-8345bc8d4059,260526-MBTA_Da-NAS-P1,5338,0.00782109095195936,0.014320295520558874,0
0d6e545b-80fc-4fac-b81a-ecfe1316120b,260526-MBTA_Da-NAS-P1,2768,-0.013175326374118444,0.003000738009112185,3
0d6f17a1-fb6c-4517-a7e9-935b49bd1115,260526-MBTA_Da-NAS-P1,2878,0.009437393153315482,-0.00039703832855698343,2
0d727717-b837-4d17-8fb0-a992760b2abe,260526-MBTA_Da-NAS-P1,2683,-0.007562970386818009,0.003862946119349134,4
0d74143b-c6ea-4643-9c50-14bd56edf629,260526-MBTA_Da-NAS-P1,2123,-0.008154072054387049,0.003199769209891546,4
0d743e56-5318-4efd-b915-140fad472bd9,260526-MBTA_Da-NAS-P1,5473,-0.005777537229703982,0.0036414972237180086,4
0d744089-de2a-4a65-b991-ebb98e488adb,260526-MBTA_Da-NAS-P1,2730,0.0035860656939821697,-0.00754087744125876,1
0d763dd1-e118-45f1-82c4-a6531a80d7e8,260526-MBTA_Da-NAS-P1,1854,0.0035399394616070206,-0.0077086369545361945,1
0d76b4d4-decd-49fc-b486-b81d61e35162,260526-MBTA_Da-NAS-P1,5997,0.00024514984110525495,-0.0024553777492023134,1
0d771db4-a3a9-40bf-b623-8ca833191b5c,260526-MBTA_Da-NAS-P1,4338,-0.0043145667377806445,-0.0023065209316424774,1
0d778892-bdaa-4d9c-b3a7-f3c6f7b207b4,260526-MBTA_Da-NAS-P1,3296,-0.001138655369676919,-0.0049646567596568925,1
0d784d98-3861-4b7b-be36-929719aaa7b6,260526-MBTA_Da-NAS-P1,1899,-0.01450207616765299,0.0016089852360430205,3
0d7c37f4-979d-4c84-96c9-bbfe9aff601d,260526-MBTA_Da-NAS-P1,4617,0.0009574738155471267,-0.004093874686401919,1
0d7dfde3-63e1-4c2e-a231-ce8640d78a5f,260526-MBTA_Da-NAS-P1,2265,0.00539224993983959,0.014054597031845997,0
0d7ea184-1b23-452c-a2c6-c039b334e129,260526-MBTA_Da-NAS-P1,1773,0.013125128795588402,-0.0034654658066262394,2
0d801f41-9b10-48d0-b0a1-3b68082c4e81,260526-MBTA_Da-NAS-P1,4033,-0.008705431381346721,0.0037415286748474935,4
0d813f2e-59c7-4003-b815-aa072b00dc93,260526-MBTA_Da-NAS-P1,1818,-0.014827057235070142,0.0014118858379094344,3
0d81e610-db02-4553-97c5-4eabb496c848,260526-MBTA_Da-NAS-P1,4094,0.005606322573152248,-0.00482717484026819,2
0d82f356-127f-4ac0-a8a2-4cb28683be17,260526-MBTA_Da-NAS-P1,4130,0.012155119335291053,0.012113849081309226,0
0d83fc17-b091-4d30-a393-00f0b0a35b27,260526-MBTA_Da-NAS-P1,5328,0.007728898966932475,0.01427833719850915,0
0d84e07c-5ad5-4542-a399-77533ea5ca2a,260526-MBTA_Da-NAS-P1,3108,-0.009779485462969365,-0.002113308110933057,3
0d87d76d-fa16-46fe-a338-2a68d37ae1ec,260526-MBTA_Da-NAS-P1,3699,0.0019240270631769446,0.01506139463606487,0
0d888f13-55cf-41dc-aef6-6d7be68c10b3,260526-MBTA_Da-NAS-P1,2927,-0.004176320236340848,-0.004760090618479412,1
0d897ecd-d508-4328-93d4-0a5f2b3c5881,260526-MBTA_Da-NAS-P1,4593,-0.005877331451115881,-0.0007352587642242329,1
0d8ac68e-2660-4c50-ad71-da3cf367e2ef,260526-MBTA_Da-NAS-P1,2263,0.0023953252600455287,-0.007402549044499274,1
0d8b739f-367d-4958-93b1-e42c0156794d,260526-MBTA_Da-NAS-P1,3771,-0.004332205017140644,-0.00284794141303187,1
0d8dc5b9-fcf9-4170-96d8-6045a721a165,260526-MBTA_Da-NAS-P1,2439,-0.011725101157521553,-0.0011079061888394433,3
0d8e60e5-6e4f-4f49-aee6-1d1e9fe2bd4e,260526-MBTA_Da-NAS-P1,4924,-0.005976685291186692,0.0031200856999521382,4
0d8e91c3-e111-4413-80f8-f14174a0018d,260526-MBTA_Da-NAS-P1,2177,0.0026517486281061433,-0.008435549613059395,1
0d8ef8a2-54eb-4436-ab1b-5bb8256ee666,260526-MBTA_Da-NAS-P1,1985,-0.007038353308189797,-0.005514497985025823,1
0d8f224e-ef95-4168-80f9-c2474a2a4904,260526-MBTA_Da-NAS-P1,3668,-0.004871430383285481,0.00327315395290725,4
0d8fcc4e-5274-4920-ae2d-e4086d49fc09,260526-MBTA_Da-NAS-P1,3145,0.0025640776855877486,-0.0071876435692244025,1
0d90b4c6-bab3-42c7-8cc5-fe95f68a7021,260526-MBTA_Da-NAS-P1,2488,0.016671598880948435,0.010749913438259324,0
0d912104-038c-46d4-9580-f9102d0214dc,260526-MBTA_Da-NAS-P1,3260,-0.0028763099316545205,-0.004648309384769707,1
0d91c819-e64f-4dd9-94d8-0a610d05ce76,260526-MBTA_Da-NAS-P1,2492,0.000499522470104749,-0.005130158762641196,1
0d9263b0-6a13-4b77-90d5-b3a275315882,260526-MBTA_Da-NAS-P1,4108,0.0052677072771956535,-0.005111996955699447,2
0d92a880-31b9-4399-b247-8f95c7a06040,260526-MBTA_Da-NAS-P1,1775,-0.007015385069162817,-0.004660907680318013,1
0d9303f3-3bd5-4e27-8bc9-ab1e47158dad,260526-MBTA_Da-NAS-P1,1442,-0.00993974457279995,-0.0022623374226333763,3
0d940e2e-25eb-4fd2-8600-f594120ab6bc,260526-MBTA_Da-NAS-P1,4949,0.007797547168701813,-0.003698298829415854,2
0d946204-e6eb-4ae6-be87-6091ea9837f2,260526-MBTA_Da-NAS-P1,4055,-0.005753017483752171,-0.0015909653636263393,1
0d97bc48-8d89-451a-b69e-65ab33a92a9d,260526-MBTA_Da-NAS-P1,1934,-0.010334593515896929,-0.0028487518142413892,3
0d97f39e-be63-4bca-8184-1ef48653ff2b,260526-MBTA_Da-NAS-P1,2548,-0.009761789586521009,0.004535096496639702,4
0d9875a7-3ea8-4c72-b843-7c05f21c7aff,260526-MBTA_Da-NAS-P1,3992,0.009973208138352872,-0.003014050771996685,2
0d988d5d-209b-4751-a22b-788b7bdd334f,260526-MBTA_Da-NAS-P1,3047,-0.0007398598255211448,0.0028989855087540083,4
0d98c011-6e31-4b85-900f-b64cb9e32f38,260526-MBTA_Da-NAS-P1,4118,-0.0019474003067902106,-0.004078948930094925,1
0d99f898-3a14-4c4d-9a54-6e0328cbaf3c,260526-MBTA_Da-NAS-P1,2243,-0.012139514576140745,0.005083107451355328,3
0d9b43fa-912f-4771-ae94-772d10e5c087,260526-MBTA_Da-NAS-P1,2513,0.009879321526687647,0.0006417122442791598,2
0d9b7438-691e-45fc-8d46-6a1ed44dd471,260526-MBTA_Da-NAS-P1,2107,-0.004355603870284962,0.0029956361486813774,4
0d9ba315-cdb3-42dd-9ce2-0a4f865b4d81,260526-MBTA_Da-NAS-P1,4119,0.012035204112125065,0.01227746070225138,0
0d9c2807-23f4-4947-b825-22f08852cdaa,260526-MBTA_Da-NAS-P1,4206,-0.004397795182634441,0.004234930600179281,4
0da04bed-f9ab-41d6-b2b5-434934ec8919,260526-MBTA_Da-NAS-P1,2943,-0.008700313572236648,0.0035760154564430002,4
0da2452d-3531-4d08-a6f9-54b49c03dc14,260526-MBTA_Da-NAS-P1,4606,0.002317707882501791,-0.0054376898056099805,2
0da4acae-0f67-4a3a-b982-5a12ae638b11,260526-MBTA_Da-NAS-P1,3429,0.011446517737826829,-0.0014553269244652798,2
0da62a84-7989-4084-9557-7bd601962a5a,260526-MBTA_Da-NAS-P1,3378,0.009707496971323233,-0.005466496313745404,2
0da7785a-9561-4789-9e5f-92332a8cbdbc,260526-MBTA_Da-NAS-P1,2621,-0.007737371384573306,0.0033001296990628434,4
